term,valence,arousal,dominance
sessional,0.47,0.16,0.61
sessions,0.64,0.58,0.65
set,0.52,0.48,0.63
set-against,0.2,0.51,0.44
set-aside,0.35,0.47,0.41
set-back,0.3,0.36,0.34
set-down,0.36,0.34,0.49
set-fire,0.21,0.61,0.51
set-foot,0.45,0.44,0.49
set-for,0.43,0.47,0.49
set-free,0.62,0.53,0.6
set-in,0.4,0.33,0.51
set-off,0.27,0.46,0.26
set-on,0.42,0.4,0.37
set-out,0.5,0.47,0.46
set-piece,0.49,0.38,0.46
set-time,0.43,0.36,0.41
set-to,0.54,0.46,0.5
set-up,0.38,0.51,0.6
setback,0.2,0.45,0.25
setpoint,0.5,0.5,0.73
sett,0.56,0.41,0.5
settee,0.67,0.16,0.44
setter,0.54,0.46,0.47
settle,0.84,0.52,0.77
settle-down,0.51,0.36,0.34
settle-for,0.43,0.38,0.43
settle-in,0.58,0.35,0.5
settle-into,0.65,0.35,0.55
settle-it,0.54,0.43,0.57
settle-on,0.54,0.47,0.43
settled,0.52,0.51,0.47
settlement,0.64,0.41,0.73
settler,0.57,0.46,0.52
settlor,0.53,0.43,0.54
setup,0.67,0.4,0.64
seven,0.67,0.27,0.38
sevenfold,0.52,0.5,0.71
seventeen,0.59,0.3,0.32
seventeenth,0.5,0.15,0.56
seventh,0.5,0.24,0.29
seventieth,0.5,0.28,0.5
seventy,0.62,0.36,0.44
seventyfold,0.79,0.5,0.64
sever,0.16,0.64,0.45
severable,0.4,0.45,0.4
several,0.53,0.36,0.5
several-states,0.54,0.43,0.64
severally,0.72,0.3,0.6
severance,0.4,0.62,0.54
severe,0.16,0.73,0.64
severely,0.22,0.67,0.7
severer,0.16,0.84,0.87
severity,0.26,0.71,0.66
sew,0.51,0.34,0.34
sewage,0.26,0.35,0.34
sewer,0.29,0.36,0.28
sewerage,0.21,0.45,0.2
sewing,0.62,0.33,0.36
sewing-machine,0.51,0.41,0.57
sewn,0.59,0.21,0.36
sex,0.8,0.94,0.7
sex-appeal,0.5,0.56,0.6
sex-change,0.4,0.58,0.41
sex-drive,0.43,0.73,0.4
sex-education,0.51,0.69,0.56
sex-life,0.65,0.75,0.47
sex-offender,0.1,0.73,0.54
sex-toy,0.21,0.74,0.35
sex-toys,0.38,0.71,0.36
sex-worker,0.27,0.74,0.26
sexier,0.87,0.88,0.7
sexiest,0.93,0.8,0.76
sexiness,0.91,0.84,0.84
sexism,0.0,0.84,0.73
sexist,0.26,0.8,0.41
sexless,0.16,0.0,0.15
sexologist,0.5,0.84,0.64
sexology,0.57,0.85,0.63
sexploitation,0.0,1.0,0.09
sexpot,0.69,0.9,0.74
sextant,0.5,0.6,0.69
sextet,0.78,0.52,0.55
sextillion,0.5,0.5,0.88
sexting,0.21,0.85,0.54
sextuple,0.5,0.55,0.71
sextuplet,0.79,0.54,0.5
sexual,0.59,0.97,0.51
sexual-abuse,0.1,0.73,0.33
sexual-assault,0.09,0.75,0.23
sexual-attraction,0.41,0.78,0.46
sexual-harassment,0.09,0.66,0.3
sexual-orientation,0.32,0.64,0.49
sexual-preference,0.27,0.66,0.4
sexual-tension,0.21,0.69,0.38
sexuality,0.67,0.9,0.65
sexualize,0.19,0.84,0.75
sexually,0.5,0.98,0.5
sexy,0.86,0.95,0.8
shabbily,0.16,0.16,0.16
shabbiness,0.0,0.16,0.08
shabby,0.23,0.52,0.26
shack,0.4,0.43,0.34
shackle,0.27,0.58,0.41
shackler,0.16,0.84,0.56
shade,0.39,0.27,0.28
shaded,0.5,0.15,0.38
shades,0.49,0.3,0.38
shades-of,0.38,0.4,0.54
shadily,0.16,0.8,0.21
shadiness,0.16,0.84,0.19
shading,0.42,0.33,0.32
shadow,0.3,0.35,0.16
shadowbox,0.52,0.84,0.55
shadowiness,0.16,0.07,0.29
shadowlike,0.29,0.02,0.32
shadowy,0.14,0.38,0.33
shady,0.33,0.51,0.38
shaft,0.55,0.27,0.47
shag,0.41,0.46,0.34
shagged,0.19,0.9,0.27
shaggily,0.5,0.25,0.3
shagginess,0.33,0.25,0.3
shagging,0.33,1.0,0.5
shaggy,0.51,0.3,0.32
shakable,0.33,0.84,0.26
shake,0.44,0.69,0.54
shake-hands,0.73,0.7,0.57
shake-off,0.35,0.54,0.38
shake-out,0.28,0.55,0.34
shake-up,0.38,0.62,0.44
shakedown,0.29,0.69,0.48
shaken,0.35,0.65,0.33
shaken-up,0.43,0.64,0.45
shakeout,0.16,0.84,0.54
shaker,0.52,0.73,0.52
shakeup,0.16,1.0,0.84
shakily,0.16,0.95,0.15
shakiness,0.25,0.84,0.09
shaking,0.27,0.85,0.26
shaky,0.26,0.73,0.22
shall,0.51,0.38,0.41
shallot,0.5,0.09,0.5
shallow,0.43,0.3,0.35
shallowly,0.3,0.24,0.23
shallowness,0.16,0.26,0.29
shallows,0.39,0.37,0.37
shalt,0.5,0.5,0.85
sham,0.36,0.6,0.4
shaman,0.49,0.53,0.6
shamanism,0.76,0.75,0.81
shamanistic,0.61,0.81,0.71
shamble,0.16,0.71,0.22
shambles,0.27,0.7,0.29
shame,0.06,0.67,0.16
shamed,0.14,0.57,0.22
shamefaced,0.02,0.16,0.11
shamefacedly,0.19,0.29,0.09
shamefacedness,0.07,0.16,0.09
shameful,0.04,0.68,0.27
shamefully,0.0,0.81,0.12
shamefulness,0.02,0.16,0.19
shameless,0.27,0.71,0.4
shamelessly,0.16,0.85,0.84
shamelessness,0.16,0.62,0.73
shammed,0.04,0.16,0.16
shamming,0.16,0.84,0.29
shampoo,0.6,0.18,0.25
shampooer,0.64,0.82,0.31
shamrock,0.84,0.04,0.5
shanghai,0.55,0.45,0.51
shank,0.53,0.4,0.29
shanty,0.43,0.46,0.26
shantytown,0.16,0.16,0.16
shape,0.59,0.51,0.42
shape-up,0.38,0.54,0.43
shaped,0.54,0.52,0.56
shapeless,0.16,0.16,0.21
shapelessly,0.27,0.16,0.16
shapelessness,0.16,0.0,0.16
shapeliness,0.84,0.0,0.6
shapely,0.77,0.44,0.83
shaper,0.78,0.82,0.81
sharable,0.88,0.48,0.56
shard,0.39,0.4,0.43
share,0.76,0.55,0.54
share-in,0.7,0.47,0.48
share-price,0.57,0.51,0.64
shareable,0.84,0.5,0.59
sharecrop,0.33,0.72,0.24
sharecropper,0.33,0.78,0.19
shared,0.84,0.5,0.72
shareholder,0.65,0.63,0.91
shareowner,0.81,0.5,0.84
sharer,0.84,0.76,0.71
shareware,0.84,0.76,0.64
sharia-law,0.33,0.49,0.54
sharing,0.83,0.46,0.54
shark,0.26,0.84,0.6
sharkskin,0.5,0.48,0.6
sharp,0.46,0.59,0.59
sharp-cheddar,0.54,0.51,0.43
sharpen,0.58,0.7,0.61
sharpened,0.57,0.64,0.73
sharpener,0.53,0.43,0.33
sharper,0.64,0.69,0.76
sharpie,0.55,0.62,0.79
sharply,0.5,0.88,0.93
sharpness,0.73,0.38,0.65
sharpshooter,0.24,0.93,0.77
sharpshooting,0.81,1.0,0.97
shat,0.02,0.84,0.16
shatter,0.11,0.82,0.46
shattered,0.09,0.8,0.31
shattering,0.14,0.76,0.47
shatterproof,0.9,0.16,0.96
shave,0.52,0.41,0.48
shave-off,0.28,0.41,0.25
shaved,0.5,0.38,0.44
shaven,0.5,0.43,0.56
shaver,0.42,0.45,0.39
shaving,0.5,0.47,0.36
shaving-cream,0.4,0.41,0.45
shawl,0.72,0.36,0.23
shea-butter,0.7,0.4,0.4
sheaf,0.4,0.38,0.46
shear,0.29,0.64,0.39
shearer,0.5,0.84,0.81
shears,0.43,0.53,0.26
sheath,0.46,0.32,0.34
sheathe,0.52,0.18,0.78
sheathing,0.38,0.48,0.64
shebang,0.53,0.78,0.5
shed,0.43,0.4,0.47
shed-light,0.6,0.41,0.62
shedder,0.16,0.84,0.32
shedding,0.33,0.8,0.44
sheen,0.81,0.51,0.71
sheep,0.6,0.21,0.16
sheepdog,0.68,0.44,0.53
sheepherder,0.67,0.18,0.67
sheepherding,0.64,0.81,0.53
sheepish,0.33,0.44,0.21
sheepishly,0.32,0.21,0.05
sheepishness,0.23,0.16,0.14
sheepshearer,0.5,0.84,0.7
sheepskin,0.75,0.16,0.28
sheer,0.6,0.25,0.48
sheer-volume,0.4,0.53,0.5
sheerness,0.57,0.11,0.44
sheesh,0.3,0.54,0.41
sheet,0.44,0.17,0.3
sheet-music,0.65,0.46,0.49
sheetrock,0.54,0.18,0.5
sheik,0.52,0.58,0.71
sheldrake,0.5,0.5,0.5
shelf,0.56,0.2,0.36
shelf-life,0.43,0.34,0.46
shell,0.62,0.41,0.39
shell-game,0.5,0.64,0.46
shell-out,0.56,0.47,0.41
shellac,0.5,0.22,0.53
shellacking,0.02,0.84,0.56
shellfish,0.6,0.41,0.4
shelling,0.33,0.91,0.78
shellproof,0.4,0.44,0.94
shellshock,0.08,0.9,0.02
shelter,0.7,0.23,0.57
sheltered,0.59,0.38,0.71
shelters,0.58,0.33,0.48
shelve,0.47,0.19,0.43
shelved,0.3,0.16,0.32
shelves,0.5,0.16,0.46
shenanigan,0.47,0.84,0.28
shenanigans,0.16,0.85,0.46
shepherd,0.65,0.3,0.61
shepherdess,0.84,0.78,0.38
sherbet,0.59,0.36,0.35
sheriff,0.6,0.54,0.8
sherlock-holmes,0.5,0.56,0.52
sherpa,0.84,0.84,0.81
sherry,0.6,0.47,0.32
shiatsu,0.84,0.16,0.36
shied,0.33,0.78,0.09
shield,0.51,0.38,0.67
shift,0.48,0.61,0.49
shift-work,0.4,0.62,0.56
shifter,0.5,0.79,0.64
shiftily,0.16,0.84,0.16
shiftiness,0.16,0.77,0.22
shifting,0.52,0.55,0.54
shiftless,0.02,0.15,0.03
shiftlessness,0.09,0.09,0.0
shifty,0.36,0.68,0.49
shiitake,0.84,0.16,0.5
shilling,0.52,0.34,0.43
shimmer,0.74,0.56,0.65
shimmering,0.84,0.65,0.91
shimmery,0.81,0.67,0.54
shimmy,0.48,0.47,0.46
shin,0.46,0.5,0.23
shinbone,0.5,0.09,0.43
shindig,0.55,0.56,0.49
shine,0.84,0.54,0.74
shine-through,0.8,0.54,0.69
shiner,0.74,0.51,0.56
shingle,0.51,0.2,0.41
shingled,0.5,0.16,0.33
shininess,1.0,0.5,0.62
shining,0.89,0.67,0.81
shiny,0.89,0.6,0.78
ship,0.64,0.5,0.44
ship-out,0.16,0.43,0.3
shipboard,0.5,0.65,0.52
shipbuilder,0.85,0.85,0.86
shipbuilding,0.81,0.81,0.84
shipload,0.78,0.5,0.69
shipman,0.5,0.84,0.6
shipmaster,0.8,0.84,1.0
shipmate,0.84,0.5,0.7
shipment,0.58,0.44,0.45
shippable,0.77,0.22,0.78
shipped,0.59,0.84,0.59
shipper,0.62,0.84,0.72
shipping,0.62,0.33,0.44
shipping-company,0.7,0.51,0.6
shipshape,0.6,0.48,0.47
shipside,0.55,0.4,0.5
shipway,0.5,0.45,0.5
shipwreck,0.27,0.77,0.38
shipwright,0.82,0.84,0.84
shipyard,0.4,0.59,0.6
shire,0.48,0.26,0.61
shirk,0.16,0.78,0.15
shirker,0.16,0.44,0.09
shirt,0.7,0.18,0.5
shirtdress,0.67,0.15,0.5
shirtless,0.5,0.76,0.5
shirtsleeve,0.64,0.5,0.5
shirttail,0.5,0.3,0.44
shit,0.0,0.64,0.29
shitday,0.28,0.66,0.39
shite,0.0,0.5,0.21
shitfaced,0.22,0.7,0.38
shithead,0.12,0.64,0.3
shithouse,0.0,0.5,0.04
shitless,0.27,0.54,0.33
shitload,0.02,0.6,0.16
shittest,0.08,0.67,0.23
shitting,0.0,1.0,0.14
shitty,0.02,0.68,0.16
shiver,0.26,0.77,0.23
shivering,0.12,0.67,0.38
shoal,0.33,0.35,0.25
shoals,0.4,0.41,0.38
shock,0.29,0.82,0.46
shock-value,0.36,0.65,0.4
shocked,0.29,0.78,0.38
shocker,0.23,0.8,0.62
shocking,0.38,0.85,0.84
shockingly,0.51,0.92,0.72
shockproof,0.95,0.21,0.91
shockwave,0.22,1.0,0.84
shod,0.5,0.25,0.5
shoddily,0.16,0.16,0.1
shoddiness,0.0,0.16,0.12
shoddy,0.08,0.46,0.18
shoe,0.51,0.22,0.29
shoe-box,0.5,0.38,0.35
shoe-store,0.52,0.44,0.43
shoebox,0.5,0.24,0.28
shoehorn,0.5,0.84,0.27
shoelace,0.4,0.28,0.3
shoelaces,0.5,0.5,0.36
shoeless,0.5,0.5,0.24
shoemaker,0.4,0.27,0.49
shoemaking,0.57,0.28,0.74
shoes,0.73,0.33,0.21
shoeshine,0.39,0.38,0.33
shoestring,0.48,0.47,0.24
shogun,0.57,0.84,1.0
shoo,0.33,0.84,0.74
shook,0.16,0.76,0.51
shook-up,0.33,0.52,0.49
shoot,0.09,0.92,0.62
shoot-back,0.3,0.7,0.43
shoot-down,0.2,0.64,0.53
shoot-for,0.43,0.7,0.45
shoot-off,0.38,0.56,0.35
shoot-out,0.25,0.61,0.38
shoot-up,0.25,0.67,0.42
shooter,0.22,0.82,0.78
shooting,0.27,0.93,0.6
shooting-guard,0.37,0.71,0.67
shooting-range,0.3,0.7,0.73
shooting-star,0.73,0.6,0.57
shootout,0.08,0.92,0.62
shop,0.73,0.63,0.57
shop-around,0.66,0.5,0.48
shopaholic,0.29,0.84,0.22
shopkeeper,0.67,0.51,0.73
shopkeeping,0.52,0.75,0.7
shoplift,0.0,0.85,0.16
shoplifter,0.16,0.83,0.5
shoplifting,0.15,0.84,0.44
shopper,0.64,0.62,0.74
shoppers,0.67,0.82,0.39
shopping,0.91,0.44,0.63
shopping-around,0.58,0.54,0.53
shopping-cart,0.7,0.44,0.43
shopping-center,0.64,0.53,0.6
shopping-centre,0.68,0.5,0.62
shopping-list,0.59,0.46,0.6
shopping-mall,0.71,0.49,0.51
shopping-spree,0.62,0.57,0.5
shoptalk,0.5,0.84,0.7
shopworn,0.16,0.16,0.33
shore,0.54,0.3,0.21
shore-up,0.45,0.51,0.51
shorebird,0.62,0.84,0.5
shored,0.7,0.16,0.46
shorefront,0.84,0.25,0.5
shoreline,0.67,0.3,0.53
shoreward,0.62,0.82,0.52
shorn,0.4,0.41,0.4
short,0.18,0.27,0.23
short-break,0.55,0.38,0.11
short-circuit,0.38,0.64,0.36
short-cut,0.55,0.36,0.3
short-leash,0.2,0.46,0.49
short-list,0.5,0.45,0.36
short-of,0.3,0.36,0.37
short-on,0.31,0.41,0.35
short-one,0.36,0.46,0.28
short-order,0.27,0.52,0.4
short-period,0.33,0.49,0.45
short-ribs,0.5,0.39,0.42
short-run,0.33,0.5,0.5
short-selling,0.43,0.54,0.6
short-sighted,0.31,0.47,0.36
short-sleeve,0.54,0.35,0.36
short-story,0.65,0.37,0.4
short-supply,0.4,0.55,0.5
short-term,0.33,0.39,0.4
short-time,0.27,0.36,0.36
short-while,0.37,0.42,0.32
short-with,0.33,0.44,0.4
shortage,0.09,0.46,0.2
shortbread,0.84,0.04,0.5
shortcake,0.67,0.36,0.4
shortchange,0.16,0.82,0.16
shortcoming,0.2,0.37,0.26
shortcut,0.6,0.31,0.43
shorten,0.3,0.38,0.46
shortening,0.29,0.33,0.38
shorter,0.5,0.42,0.36
shortest,0.33,0.5,0.39
shortfall,0.16,0.16,0.16
shorthand,0.46,0.45,0.46
shortie,0.38,0.5,0.15
shortlist,0.54,0.21,0.79
shortlived,0.16,0.45,0.32
shortly,0.58,0.31,0.36
shortness,0.46,0.28,0.27
shorts,0.62,0.48,0.29
shortsighted,0.16,0.21,0.21
shortsightedly,0.16,0.26,0.16
shortsightedness,0.21,0.24,0.19
shortstop,0.42,0.53,0.45
shortwave,0.46,0.27,0.37
shot,0.15,0.75,0.57
shot-clock,0.45,0.54,0.45
shot-down,0.24,0.54,0.46
shot-glass,0.4,0.44,0.35
shot-put,0.45,0.63,0.38
shotgun,0.2,0.87,0.68
should,0.54,0.48,0.75
shoulder,0.56,0.29,0.4
shoulder-in,0.5,0.56,0.6
shoulder-pads,0.38,0.47,0.42
shouldn,0.46,0.5,0.46
shouldve,0.43,0.5,0.3
shout,0.27,0.92,0.44
shout-out,0.54,0.96,0.48
shouter,0.18,1.0,0.91
shoutout,0.41,0.64,0.49
shove,0.3,0.69,0.6
shoved,0.16,1.0,0.46
shovel,0.43,0.31,0.27
shovelful,0.5,0.67,0.5
shoveling,0.27,0.62,0.54
show,0.67,0.77,0.72
show-business,0.64,0.64,0.65
show-in,0.46,0.44,0.52
show-interest,0.82,0.53,0.76
show-off,0.4,0.5,0.45
show-out,0.51,0.53,0.6
show-over,0.5,0.43,0.43
show-respect,0.7,0.51,0.64
show-time,0.68,0.53,0.65
show-up,0.67,0.49,0.43
showbiz,0.66,0.71,0.6
showboat,0.62,0.62,0.51
showbusiness,0.84,0.84,0.79
showcase,0.52,0.26,0.41
showdown,0.3,0.95,0.69
shower,0.67,0.35,0.33
shower-curtain,0.51,0.54,0.5
shower-head,0.62,0.43,0.49
shower-with,0.47,0.56,0.48
showerhead,0.5,0.5,0.5
showery,0.54,0.67,0.5
showgirl,0.64,0.7,0.48
showground,0.68,0.38,0.48
showiness,0.33,0.84,0.52
showing,0.62,0.54,0.49
showing-off,0.4,0.55,0.59
showman,0.81,0.84,0.91
showmanship,0.84,0.84,0.86
shown-to,0.46,0.42,0.36
showoff,0.35,0.6,0.46
showpiece,0.89,0.5,0.76
showplace,0.9,0.73,0.79
showroom,0.74,0.44,0.54
showstopper,1.0,0.84,0.97
showtime,0.84,1.0,0.78
showy,0.7,0.65,0.66
shrank,0.29,0.6,0.21
shrapnel,0.24,0.74,0.68
shred,0.22,0.75,0.62
shredded,0.3,0.84,0.05
shredder,0.16,0.84,0.84
shredding,0.21,0.84,0.54
shrew,0.3,0.46,0.39
shrewd,0.55,0.67,0.82
shrewdly,0.82,0.67,0.84
shrewdness,0.77,0.28,0.92
shrewish,0.0,0.84,0.16
shriek,0.46,0.83,0.49
shrill,0.31,0.72,0.64
shrillness,0.16,1.0,0.21
shrilly,0.16,1.0,0.21
shrimp,0.57,0.36,0.43
shrimp-cocktail,0.6,0.57,0.54
shrimper,0.5,0.84,0.84
shrimplike,0.33,0.33,0.12
shrine,0.8,0.26,0.57
shrink,0.38,0.46,0.27
shrinkable,0.33,0.26,0.28
shrinkage,0.16,0.19,0.26
shrinking,0.19,0.4,0.22
shrivel,0.16,0.41,0.15
shrivel-up,0.35,0.42,0.29
shroud,0.41,0.46,0.39
shrub,0.53,0.34,0.34
shrubbery,0.49,0.27,0.33
shrubby,0.35,0.21,0.33
shrug,0.21,0.3,0.28
shrunk,0.16,0.36,0.22
shrunken,0.5,0.38,0.22
shtick,0.5,0.84,0.5
shuck,0.41,0.79,0.24
shudder,0.35,0.79,0.56
shuddering,0.3,0.8,0.64
shuffle,0.46,0.45,0.56
shuffleboard,0.53,0.46,0.38
shuffler,0.39,0.75,0.16
shuffling,0.52,0.41,0.3
shun,0.42,0.6,0.39
shunned,0.27,0.46,0.36
shunt,0.31,0.5,0.47
shush,0.33,0.0,0.84
shut,0.24,0.35,0.31
shut-down,0.16,0.42,0.33
shut-in,0.27,0.49,0.41
shut-off,0.18,0.35,0.3
shut-out,0.22,0.54,0.26
shut-up,0.21,0.54,0.44
shutdown,0.17,0.36,0.42
shuteye,0.52,0.43,0.43
shutit,0.28,0.44,0.48
shutoff,0.23,0.76,0.8
shutout,0.23,0.84,0.92
shutter,0.19,0.38,0.48
shutterbug,0.81,0.87,0.61
shutting,0.26,0.16,0.5
shuttle,0.53,0.59,0.54
shuttle-bus,0.51,0.64,0.47
shuttlecock,0.5,0.89,0.3
shutup,0.33,0.56,0.49
shy,0.28,0.16,0.13
shy-away,0.36,0.41,0.32
shylock,0.16,0.84,0.56
shyly,0.31,0.16,0.15
shyness,0.31,0.27,0.24
shyster,0.29,0.57,0.43
siamese,0.5,0.5,0.41
sib,0.7,0.3,0.6
siberian,0.55,0.16,0.54
sibling,0.85,0.34,0.64
siblings,0.5,0.5,0.5
sic,0.37,0.46,0.38
sicilian,0.54,0.5,0.7
sick,0.1,0.43,0.14
sick-day,0.16,0.36,0.3
sick-days,0.25,0.33,0.21
sick-joke,0.18,0.46,0.44
sick-kids,0.15,0.46,0.03
sick-leave,0.29,0.43,0.16
sick-man,0.22,0.35,0.2
sick-of,0.17,0.43,0.35
sick-pay,0.33,0.37,0.46
sick-people,0.27,0.4,0.27
sick-person,0.16,0.42,0.12
sick-time,0.29,0.36,0.38
sickbay,0.3,0.51,0.35
sickbed,0.09,0.0,0.06
sicken,0.11,0.5,0.3
sickening,0.08,0.62,0.26
sicker,0.0,0.84,0.1
sickish,0.0,0.31,0.18
sickle,0.43,0.59,0.37
sickle-cell,0.22,0.56,0.3
sickliness,0.0,0.28,0.04
sickly,0.19,0.55,0.19
sickness,0.09,0.7,0.29
sicko,0.0,0.84,0.09
sickroom,0.12,0.16,0.16
side,0.44,0.29,0.4
side-dish,0.62,0.32,0.52
side-door,0.43,0.48,0.46
side-effect,0.18,0.54,0.24
side-show,0.46,0.51,0.48
side-step,0.37,0.43,0.36
side-street,0.45,0.38,0.62
side-with,0.51,0.49,0.52
sidearm,0.41,0.47,0.5
sideband,0.5,0.5,0.5
sidebar,0.47,0.36,0.4
sideboard,0.59,0.26,0.43
sideburn,0.55,0.5,0.5
sideburns,0.78,0.33,0.31
sidecar,0.55,0.45,0.5
sided,0.5,0.5,0.5
sidedness,0.5,0.21,0.5
sidekick,0.6,0.44,0.51
sidelight,0.52,0.5,0.5
sideline,0.44,0.38,0.51
sidelines,0.47,0.16,0.22
sidelong,0.5,0.79,0.36
sideman,0.53,0.77,0.36
sidepiece,0.16,0.78,0.25
sidesaddle,0.5,0.54,0.23
sideshow,0.46,0.6,0.66
sideslip,0.16,0.82,0.31
sidespin,0.5,0.79,0.54
sidesplitting,1.0,1.0,0.54
sidestep,0.38,0.56,0.4
sidestroke,0.5,0.85,0.57
sideswipe,0.16,0.92,0.29
sidetrack,0.36,0.78,0.25
sidewalk,0.48,0.5,0.35
sidewall,0.5,0.25,0.5
sideward,0.5,0.63,0.5
sideway,0.5,0.48,0.48
sideways,0.79,0.24,0.29
sidewinder,0.5,0.5,0.44
sidewise,0.5,0.54,0.38
sidle,0.33,0.82,0.24
siege,0.27,0.75,0.57
siesta,0.74,0.03,0.33
sieve,0.46,0.25,0.33
sift,0.54,0.41,0.46
sift-through,0.46,0.46,0.35
sifter,0.5,0.84,0.62
sifting,0.57,0.47,0.47
sigh,0.47,0.38,0.27
sight,0.68,0.25,0.53
sight-of,0.51,0.42,0.44
sighting,0.58,0.56,0.62
sightless,0.16,0.02,0.06
sightlessly,0.15,0.15,0.05
sightlessness,0.15,0.0,0.19
sightline,0.5,0.5,0.56
sightsee,0.84,0.85,0.47
sightseeing,0.88,0.55,0.7
sightseer,0.77,0.81,0.44
sigma,0.49,0.47,0.54
sign,0.62,0.48,0.4
sign-for,0.49,0.42,0.53
sign-in,0.45,0.47,0.46
sign-into,0.58,0.54,0.55
sign-language,0.62,0.51,0.57
sign-off,0.38,0.36,0.35
sign-on,0.5,0.44,0.5
sign-out,0.33,0.42,0.45
sign-up,0.62,0.47,0.45
sign-with,0.69,0.44,0.57
signage,0.44,0.21,0.59
signal,0.62,0.41,0.46
signaler,0.52,0.84,0.77
signalman,0.54,0.81,0.79
signatory,0.5,0.16,0.84
signature,0.57,0.42,0.65
signboard,0.5,0.02,0.59
signed-off,0.46,0.34,0.44
signee,0.5,0.5,0.6
signer,0.5,0.81,0.79
signet,0.69,0.21,0.78
significance,0.82,0.46,0.64
significant,0.83,0.65,0.78
significant-other,0.64,0.46,0.68
significantly,0.56,0.5,0.77
signification,0.59,0.33,0.53
signifier,0.5,0.21,0.76
signify,0.46,0.42,0.64
signor,0.5,0.41,0.81
signore,0.67,0.39,0.72
signpost,0.51,0.4,0.44
silence,0.44,0.2,0.22
silenced,0.16,0.0,0.03
silencer,0.41,0.36,0.48
silent,0.47,0.12,0.28
silent-majority,0.41,0.33,0.48
silent-treatment,0.36,0.43,0.48
silently,0.45,0.18,0.3
silhouette,0.58,0.41,0.29
silica,0.55,0.3,0.5
silicate,0.5,0.0,0.5
silicon,0.44,0.45,0.44
silicon-valley,0.43,0.57,0.55
silicone,0.48,0.34,0.33
silk,0.76,0.11,0.3
silk-road,0.55,0.46,0.55
silken,0.73,0.27,0.4
silkily,0.94,0.22,0.38
silkiness,0.9,0.11,0.37
silkscreen,0.84,0.84,0.62
silkweed,0.65,0.05,0.4
silkworm,0.52,0.21,0.29
silky,0.8,0.4,0.27
sill,0.43,0.38,0.33
silliness,0.33,0.37,0.19
silly,0.38,0.35,0.16
silo,0.4,0.36,0.36
silt,0.51,0.27,0.5
silver,0.68,0.45,0.62
silver-bullet,0.49,0.54,0.68
silver-fox,0.68,0.46,0.51
silver-lining,0.8,0.4,0.65
silver-medal,0.67,0.47,0.55
silver-spoon,0.62,0.49,0.6
silver-surfer,0.48,0.62,0.52
silverback,0.84,0.84,1.0
silverfish,0.33,0.65,0.33
silverplate,0.75,0.16,0.56
silversmith,0.81,0.21,0.67
silverware,0.67,0.36,0.41
silverwork,0.84,0.21,0.64
silvery,0.54,0.46,0.51
sim-card,0.49,0.4,0.5
simian,0.33,0.54,0.5
similar,0.56,0.25,0.43
similar-to,0.62,0.36,0.41
similarities,0.68,0.16,0.5
similarity,0.62,0.53,0.64
similarly,0.5,0.16,0.5
simile,0.62,0.36,0.46
similitude,0.84,0.21,0.5
simmer,0.65,0.3,0.4
simmer-down,0.33,0.34,0.43
simmering,0.38,0.62,0.41
simon-says,0.51,0.53,0.51
simper,0.33,0.84,0.16
simple,0.65,0.13,0.32
simple-majority,0.38,0.38,0.57
simpleminded,0.07,0.27,0.16
simpler,0.5,0.3,0.41
simples,0.73,0.24,0.27
simplest,0.84,0.12,0.39
simpleton,0.43,0.2,0.36
simplex,0.5,0.5,0.67
simplicity,0.67,0.25,0.33
simplification,0.84,0.5,0.64
simplified,0.84,0.16,0.46
simplifier,0.79,0.84,0.7
simplify,0.57,0.35,0.6
simplistic,0.49,0.24,0.39
simply,0.54,0.15,0.4
simulant,0.4,0.54,0.22
simulate,0.55,0.38,0.41
simulated,0.5,0.46,0.36
simulating,0.55,0.46,0.48
simulation,0.55,0.57,0.57
simulative,0.5,0.84,0.78
simulator,0.67,0.56,0.59
simulcast,0.59,0.84,0.76
simultaneous,0.69,0.57,0.56
simultaneously,0.65,0.49,0.61
simultaneousness,0.57,0.61,0.68
sin,0.17,0.71,0.45
since,0.53,0.5,0.5
since-when,0.49,0.44,0.41
sincere,0.92,0.27,0.73
sincerity,0.91,0.35,0.68
sine,0.5,0.5,0.59
sinew,0.56,0.84,0.79
sinewy,0.64,0.84,0.78
sinful,0.15,0.79,0.41
sinfully,0.0,0.59,0.37
sinfulness,0.0,0.16,0.31
sing,0.86,0.6,0.42
sing-along,0.51,0.5,0.4
singe,0.16,0.84,0.33
singer,0.8,0.73,0.63
singing,0.89,0.6,0.53
singing-voice,0.78,0.46,0.48
single,0.29,0.36,0.26
single-digits,0.45,0.45,0.58
single-file,0.43,0.41,0.44
single-handedly,0.57,0.61,0.67
single-malt,0.62,0.44,0.5
single-out,0.33,0.41,0.26
single-parent,0.5,0.36,0.4
singled,0.5,0.33,0.39
singlehanded,0.79,0.84,0.91
singlehandedly,0.84,0.98,0.98
singlehood,0.47,0.46,0.52
singleness,0.54,0.16,0.53
singlet,0.5,0.5,0.54
singly,0.56,0.36,0.46
singsong,0.79,0.79,0.31
singular,0.61,0.3,0.48
singularity,0.58,0.35,0.65
singularize,0.5,0.84,0.62
singularly,0.57,0.33,0.53
sinister,0.12,0.9,0.58
sinisterly,0.0,0.84,0.88
sink,0.38,0.44,0.32
sink-in,0.46,0.31,0.34
sink-into,0.38,0.43,0.29
sinkable,0.24,0.33,0.2
